EDU_1;EDU_2;Relation
ведь мы живем не при патриархате.;Они оба говорили мне, что женщины свободны выбирать, с кем спать,;cause_r
Я думаю, второй мужчина был тоже очарован той хищницей;Только поэтому был настолько лоялен.;cause_r
и легко мог представить себя и на месте мужа и на месте любовника.;Я думаю, второй мужчина был тоже очарован той хищницей;joint_m
Только поэтому был настолько лоялен.;Они оба говорили мне, что женщины свободны выбирать, с кем спать,;elaboration_r
Его П тоже была в минусе по отношению к ней.;Только поэтому был настолько лоялен.;elaboration_r
заработавших состояния,;Два крутых мужика,;background_r
оправдывали нахальную шалаву,;Два крутых мужика,;same-unit_m
которая спала в кровати мужа с любовником.;оправдывали нахальную шалаву,;elaboration_r
Они были не казановы и даже не особо КСЖ, нормальные моногамные онегины.;Два крутых мужика,;elaboration_r
И в другой ситуации им даже в голову не пришло бы оправдывать такое.;Два крутых мужика,;comparison_m
Но из сильного минуса оправдать можно все.;Два крутых мужика,;contrast_m
Психика - машина создания параллельных миров.;Но из сильного минуса оправдать можно все.;elaboration_r
Импульсивно муж почувствовал праведный гнев,;Психика - машина создания параллельных миров.;elaboration_r
но тут же раскаялся в этом,;Импульсивно муж почувствовал праведный гнев,;contrast_m
поскольку П его была отрицательной.;но тут же раскаялся в этом,;cause_r
Я надеюсь когда-нибудь рассказать большую часть;И таких историй по полевые искажения и метаморфозы у меня очень много.;elaboration_r
и описать, что именно происходило в поле;Я надеюсь когда-нибудь рассказать большую часть;joint_m
и как это выправлялось.;и описать, что именно происходило в поле;joint_m
Пока это слишком сложно наверное.;Я надеюсь когда-нибудь рассказать большую часть;sequence_m
Или у кого-то уже возникли проблески понимания?;Все-таки сейчас некоторые из моих комментаторов уже начали разбираться,;solutionhood_r
как мне кажется.;Все-таки сейчас некоторые из моих комментаторов уже начали разбираться,;evaluation_r
